시설구분,시설명,주소,경도,위도,geometry
생활편익시설,춘광2차아파트경로당,경상남도 창원시 의창구 북면 신촌본포로 12-13(춘광아파트),128.608998032,35.347094115,POINT (1100770.8156690786 1706284.8137506014)
생활편익시설,춘광마을경로당,경상남도 창원시 의창구 북면 신촌본포로 28,128.610018573,35.346879871,POINT (1100863.818924388 1706262.0911126307)
생활편익시설,하천(대촌)경로당,경상남도 창원시 의창구 북면 하천로 129,128.603626979,35.368073472,POINT (1100256.8075590152 1708606.173374672)
생활편익시설,현도경로당,경상남도 창원시 의창구 북면 외산로117번길 9,128.592278349,35.372914392,POINT (1099219.896308257 1709131.6412692275)
생활편익시설,현천노인당,경상남도 창원시 의창구 북면 단내로591번길 8-10,128.583140647,35.344592089,POINT (1098424.1852401323 1705981.3086125127)
생활편익시설,화천경로당,경상남도 창원시 의창구 북면 천주로480번길 10-3,128.604402888,35.30041178,POINT (1100410.9638842645 1701102.6548539624)
생활편익시설,화천부녀경로당,경상남도 창원시 의창구 북면 천주로480번길 10-3,128.604402888,35.30041178,POINT (1100410.9638842645 1701102.6548539624)
생활편익시설,화천경로당,경상남도 창원시 의창구 북면 천주로480번길 10-3,128.604402888,35.30041178,POINT (1100410.9638842645 1701102.6548539624)
생활편익시설,화천부녀경로당,경상남도 창원시 의창구 북면 천주로480번길 10-3,128.604402888,35.30041178,POINT (1100410.9638842645 1701102.6548539624)
생활편익시설,신전경로당,경상남도 창원시 의창구 대산면 갈전로 17,128.673670467,35.36694759,POINT (1106621.5376921515 1708554.5080152603)
생활편익시설,상리경로당,경상남도 창원시 의창구 대산면 갈전로 67-13,128.678353268,35.36655173,POINT (1107047.4871696676 1708515.6577863025)
생활편익시설,갈전경로당,경상남도 창원시 의창구 대산면 죽송로119번길 7-16,128.682229798,35.359491453,POINT (1107409.0196762541 1707736.797151136)
생활편익시설,갈전부인경로당,경상남도 창원시 의창구 대산면 대산북로385번길 16,128.680994442,35.364138185,POINT (1107290.629892311 1708250.8296213304)
생활편익시설,평리경로당,경상남도 창원시 의창구 대산면 대산북로385번길 18-3,128.680716614,35.364483973,POINT (1107264.9311823489 1708288.8800888688)
생활편익시설,송정경로당,경상남도 창원시 의창구 대산면 죽송로 119번길 10,128.682694574,35.359680131,POINT (1107450.9979122905 1707758.227967559)
생활편익시설,유목경로당,경상남도 창원시 의창구 대산면 갈전로90번길 16 ,128.680979438,35.365327069,POINT (1107287.693462562 1708382.6733538697)
생활편익시설,일동경로당,경상남도 창원시 의창구 대산면 갈전로119번길 10 -1,128.684109426,35.368907167,POINT (1107567.3044703482 1708783.142353341)
생활편익시설,일동부인경로당,경상남도 창원시 의창구 대산면 갈전로119번길 3-19,128.683046193,35.36881634,POINT (1107470.8337135285 1708771.9135232053)
생활편익시설,구산경로당,경상남도 창원시 의창구 대산면 대산북로524번길 97-10,128.694495632,35.358374537,POINT (1108524.9546730986 1707626.2974554107)
생활편익시설,당리경로당,경상남도 창원시 의창구 대산면 대산북로485번길 23,128.690917293,35.369257746,POINT (1108185.3088975723 1708829.4462989885)
생활편익시설,신성경로당,경상남도 창원시 의창구 대산면 대산북로 517,128.694018011,35.367742596,POINT (1108469.0252538847 1708664.7935881042)
생활편익시설,수성경로당,경상남도 창원시 의창구 대산면 대산북로 568-15,128.69998475,35.366614204,POINT (1109012.6096383191 1708546.198391852)
생활편익시설,북모산경로당,경상남도 창원시 의창구 대산면 대산북로751번길 5,128.714500189,35.356365056,POINT (1110345.2770142206 1707425.53887802)
생활편익시설,남모산경로당,경상남도 창원시 의창구 대산면 모산길 34,128.711617925,35.354136089,POINT (1110086.4169846333 1707175.1130374332)
생활편익시설,송등경로당,경상남도 창원시 의창구 대산면 진산대로506번길 46-18,128.715521563,35.347383208,POINT (1110450.3100166407 1706430.492336607)
생활편익시설,북가술경로당,경상남도 창원시 의창구 대산면 가술길 37,128.706776693,35.337439486,POINT (1109669.093065255 1705317.9077202822)
생활편익시설,해강그린아파트경로당,"경상남도 창원시 의창구 대산면 진산대로 437, 1206호 (해강아파트)",128.708300551,35.338686849,POINT (1109805.8968653427 1705457.9419882512)
생활편익시설,남가술경로당,경상남도 창원시 의창구 대산면 가술길 13-1,128.707315891,35.335334475,POINT (1109720.9423367085 1705085.0369025965)
생활편익시설,남가술부인경로당,경상남도 창원시 의창구 대산면 주남로 559-7,128.707146196,35.333824465,POINT (1109707.5606948365 1704917.372884198)
생활편익시설,가촌경로당,경상남도 창원시 의창구 대산면 봉강가술로 471번길 34-13,128.699934379,35.336110363,POINT (1109049.0347305855 1705162.9389549724)
생활편익시설,장등경로당,경상남도 창원시 의창구 대산면 주남로483번길 22,128.702282945,35.328829314,POINT (1109272.2821828201 1704357.9828472983)
생활편익시설,신등경로당,경상남도 창원시 의창구 대산면 가술산남로 65,128.692336396,35.324124098,POINT (1108374.5036627692 1703825.2000259203)
생활편익시설,백양경로당 ,경상남도 창원시 의창구 대산면 가술산남로130번길 24,128.688456522,35.329548544,POINT (1108014.6180349693 1704422.589045925)
생활편익시설,주남경로당,경상남도 창원시 의창구 대산면 주남로327번길 35-44 ,128.689683751,35.315856882,POINT (1108144.3951024548 1702905.384149264)
생활편익시설,대방경로당,경상남도 창원시 의창구 대산면 봉강가술로358번길 28-5,128.688473505,35.344952283,POINT (1107995.661943307 1706131.0416470629)
생활편익시설,대방여성경로당,경상남도 창원시 의창구 대산면 봉강가술로 421,128.694885589,35.34177752,POINT (1108582.5996298916 1705785.9389047297)
생활편익시설,제동경로당,경상남도 창원시 의창구 대산면 제동길 39-17,128.712669546,35.334271916,POINT (1110208.9498314757 1704973.1316172772)
생활편익시설,제동부인경로당,경상남도 창원시 의창구 대산면 제동길 24-2,128.711467247,35.332809514,POINT (1110101.6616200523 1704809.598633838)
생활편익시설,중앙경로당,경상남도 창원시 의창구 대산면 주남로394번길 33 5통 5반,128.699430508,35.318004862,POINT (1109027.5524856602 1703154.297425261)
생활편익시설,삼봉경로당,경상남도 창원시 의창구 대산면 진산대로292번길 35,128.717539033,35.329035968,POINT (1110658.6548340225 1704397.8382882322)
생활편익시설,대진경로당,경상남도 창원시 의창구 대산면 진남로114번길 57,128.712305856,35.317369579,POINT (1110198.8344126856 1703098.0808370844)
생활편익시설,상포부녀경로당,경상남도 창원시 의창구 대산면 진남로114번길 143,128.714668999,35.324345402,POINT (1110404.170853349 1703874.402915587)
생활편익시설,상등경로당,경상남도 창원시 의창구 대산면 주남로416번길 17,128.702045178,35.322761214,POINT (1109258.8366403917 1703684.7056172115)
생활편익시설,고등포경로당,경상남도 창원시 의창구 대산면 주남로394번길 55,128.699860024,35.315872303,POINT (1109069.4609799047 1702918.247677181)
생활편익시설,남포경로당,경상남도 창원시 의창구 대산면 진남로 69-10,128.708607776,35.309513818,POINT (1109873.2870994692 1702222.6903826967)
생활편익시설,우암마을경로당,경상남도 창원시 의창구 대산면 북부로10번길32,128.725854166,35.340584594,POINT (1111398.580114077 1705688.0261758561)
생활편익시설,덕현경로당,경상남도 창원시 의창구 대산면 우암로 27,128.729070077,35.334835056,POINT (1111698.7517704093 1705053.961894341)
생활편익시설,월림경로당,경상남도 창원시 의창구 대산면 우암로79번길 6 -1,128.732065958,35.330870785,POINT (1111976.5022928994 1704617.663849753)
생활편익시설,신곡부인경로당,경상남도 창원시 의창구 대산면 우암로 100,128.732589175,35.329028016,POINT (1112026.600417647 1704413.8724093656)
생활편익시설,신곡경로당,경상남도 창원시 의창구 대산면 우암로 139,128.736017959,35.327575613,POINT (1112340.258993366 1704256.6681379024)
생활편익시설,용등경로당,경상남도 창원시 의창구 대산면 우암로 183,128.73984929,35.326192282,POINT (1112690.4225195087 1704107.5932185946)
생활편익시설,중포마을경로당,경상남도 창원시 의창구 대산면 진산대로260번길 84 ,128.722877401,35.322073076,POINT (1111153.4004540662 1703631.5561052829)
생활편익시설,동부경로당,경상남도 창원시 의창구 대산면 대산북로899번길 11,128.724529327,35.347803531,POINT (1111268.2797985836 1706487.19596406)
생활편익시설,서부경로당,경상남도 창원시 의창구 대산면 대산북로893번길 28,128.722418916,35.348936081,POINT (1111074.9544170978 1706610.438694898)
생활편익시설,유청경로당,경상남도 창원시 의창구 대산면 유등로 366,128.744098354,35.343370106,POINT (1113052.71229639 1706017.6457054387)
생활편익시설,유등경로당,경상남도 창원시 의창구 대산면 유등로 413,128.747969202,35.345254829,POINT (1113401.845113724 1706231.1088163392)
생활편익시설,유등부인경로당,경상남도 창원시 의창구 대산면 유등로387번길 10,128.744736258,35.345446608,POINT (1113107.787581755 1706248.6815849752)
생활편익시설,동곡경로당,경상남도 창원시 의창구 대산면 유등남길40번길 6,128.735760501,35.333226089,POINT (1112309.039910977 1704883.0754509796)
생활편익시설,대산NHF1단지경로당,"경상남도 창원시 의창구 대산면 주남로 514, 101동 1403호(엔에이치에프창원대산1단지)",128.705931204,35.329355402,POINT (1109603.1687462842 1704420.3618865127)
생활편익시설,소답경로당,경상남도 창원시 의창구 의안로 32번길 34-1(소답동),128.627452889,35.264187051,POINT (1102552.401880666 1697108.6120250148)
생활편익시설,재건경로당,경상남도 창원시 의창구 읍성로 41번길 2-9(북동),128.623009311,35.265438875,POINT (1102146.6280654238 1697242.865940733)
생활편익시설,중동경로당,경상남도 창원시 의창구 의안로 31번길 14-1(중동),128.622501314,35.26462812,POINT (1102101.4369419008 1697152.423686409)
생활편익시설,북동경로당,경상남도 창원시 의창구 의안로 55번길 34-1(북동),128.620281207,35.2666862,POINT (1101896.9127377248 1697378.399342849)
생활편익시설,동정경로당,경상남도 창원시 의창구 동정길 31-6(동정동),128.613611337,35.264487708,POINT (1101292.9551903685 1697127.7390902622)
생활편익시설,서상경로당,경상남도 창원시 의창구 천주로 12번길 12-6(서상동),128.619506753,35.262528956,POINT (1101831.6700628689 1696916.5319239108)
생활편익시설,무학아파트경로당,경상남도 창원시 의창구 의창대로 139번길 23(동정동),128.613991309,35.263820306,POINT (1101328.3495232025 1697054.106777202)
생활편익시설,소계경로당,경상남도 창원시 의창구 금강로 355번길 39(소계동),128.598501406,35.25936238,POINT (1099924.8067894923 1696543.97935472)
생활편익시설,의창경로당,경상남도 창원시 의창구 의안로 56번길 21(소답동),128.626209966,35.266740783,POINT (1102436.126770637 1697390.5580933918)
생활편익시설,오성아파트 경 로 당,"경상남도 창원시 의창구 서상로 27(동정동, 동정오성아파트)",128.615735135,35.263504827,POINT (1101487.367626097 1697020.8998071018)
생활편익시설,흥한웰가 경 로 당,"경상남도 창원시 의창구 천주로 33(동정동, 흥한웰가아파트) ",128.616564376,35.264869336,POINT (1101561.095754039 1697173.0834077012)
생활편익시설,대동다숲 경 로 당,"경상남도 창원시 의창구 팔용로 512 (서상동,중동대동 다숲아파트)",128.61860959,35.261139403,POINT (1101751.7968059815 1696761.4988833393)
생활편익시설,강무경로당,경상남도 창원시 의창구 서상로 25번길 10-9 (동정동),128.615639147,35.264031663,POINT (1101477.9792345744 1697079.2320164384)
생활편익시설,천주경로당,경상남도 창원시 의창구 소계로 128(소계동),128.596613275,35.260052504,POINT (1099752.200743157 1696618.619866598)
생활편익시설,무학서문마을아파트경로당,경상남도 창원시 의창구 서상로12번길 83-15 (서상동),128.62203619,35.262245985,POINT (1102062.1154165966 1696887.7469040179)
생활편익시설,유니시티2단지아파트경로당,"경상남도 창원시 의창구 중동로 33 (중동,유니시티2단지A)",128.627510962,35.255850842,POINT (1102568.1889913413 1696184.1182000968)
생활편익시설,유니시티1단지아파트경로당,"경상남도 창원시 의창구 중동로 34 (중동,유니시티1단지A) 111동 1층",128.625879544,35.25401661,POINT (1102422.0823183726 1695979.002191431)
생활편익시설,팔룡 제1경로당,경상남도 창원시 의창구 팔용로423번길 5,128.611344999,35.254858873,POINT (1101098.762010124 1696057.513189025)
생활편익시설,팔룡제2경로당,경상남도 창원시 의창구 사화로80번길 16,128.614379706,35.252587753,POINT (1101377.6682988643 1695808.7236025017)
생활편익시설,구슬비경로당,경상남도 창원시 의창구 남산로27번길 16,128.614224908,35.259919285,POINT (1101354.4565449425 1696621.6907117378)
