시설명,주소,경도,위도
의료법인 행복한의료재단 숲속요양병원,밀양시 단장면 동화2길 36-59,128.887039099,35.510437796
의료법인 은성의료재단 좋은연인요양병원,밀양시 삼랑진읍 천태로 355-99,128.867357027,35.417700202
희윤요양병원,밀양시 부북면 춘화로 60,128.745308374,35.509521258
의료법인 영민의료재단 밀양요양병원,밀양시 용평로 6길 8(용평동),128.772413715,35.488719169
거제요양병원,거제시 거제대로 2975(장승포동),128.718478704,34.859861898
굿뉴스요양병원,거제시 거제면 거제남서로 3554,128.583833073,34.857411778
맑은숨요양병원,양산시 탑골길 310(용당동),129.211871978,35.416410802
풍경요양병원,"양산시 하북면 양산대로 2634, 지하1, 1~4층",129.091393723,35.493959325
우리요양병원,"양산시 물금읍 황산로 356, 7,8,9층",128.986323086,35.308032177
평심요양병원,"양산시 하북면 신평로 37, 2~6층",129.086497772,35.491573068
새웅상요양병원,양산시 서창동1길 7 (삼호동),129.168578624,35.411234405
양산서울요양병원,"양산시 삼성7길 11-14 (북정동, 1층 일부, 2~9층)",129.041939264,35.357887824
의료법인 인경의료재단 홍익요양병원,양산시 북안남6길 6 (북부동),129.038391797,35.346104148
유성요양병원,"양산시 삼일로 75 (북부동, 지하1층,1층일부,3-7층)",129.035607246,35.344148840
양산중앙요양병원,양산시 장터4길 6-9 (중부동),129.036298379,35.341997375
현대요양병원,양산시 상북면 대석1길 58,129.062898903,35.395138796
신세계요양병원,양산시 월라2길 45 (덕계동),129.150806788,35.365109599
혜인요양병원,양산시 웅상대로 955 (평산동),129.155140953,35.385045911
새롬재활요양병원,함안군 칠원읍 예곡1길 13,128.531745380,35.275852151
함안요양병원,함안군 칠원읍 용산2길 45-13,128.515624162,35.308900111
소명요양병원(휴업),함안군 칠원읍 용산2길 45-15,128.515241908,35.309327722
의료법인창녕성산의료재단창녕효요양병원,창녕군 대지면 효정직교길 119,128.480668978,35.542149974
의료법인 동림의료재단 로얄힐스요양병원,창녕군 부곡면 온천로 486,128.576427409,35.441027350
프라임요양병원,"창녕군 고암면 상대2길 16, 더케이서드에이지",128.512514008,35.577600509
의료법인 창녕서울의료재단 창녕서울요양병원,창녕군 창녕읍 창녕대로 122,128.496923290,35.534229995
의료법인창녕성산의료재단 영산요양병원(휴업),창녕군 영산면 영산도천로 430,128.520358523,35.442092983
남지요양병원,창녕군 남지읍 동포로 15,128.481358617,35.390819173
의료법인 케이엔의료재단 경남요양병원,창녕군 남지읍 남지중앙로 45,128.474718480,35.391136657
의료법인 경림의료재단 고성요양병원,고성군 고성읍 남해안대로 2607,128.333456215,34.976241399
의료법인 수영의료재단 고성제일요양병원,고성군 고성읍 남해안대로 2514,128.335685392,34.968107245
다온자연요양병원,하동군 북천면 옥단로 515,127.877422276,35.144996909
효경요양병원(휴업),하동군 옥종면 옥수로 15,127.885313231,35.178485062
산청요양병원,산청군 금서면 친환경로2605번길 69,127.868543553,35.423367866
성은효요양병원,거창군 거창읍 거창대로 55 (성은주상복합빌딩),127.915976945,35.686531756
의료법인아람의료재단덕유산자연사랑요양병원,거창군 거창읍 거안로 1266-77,127.887245990,35.684951333
거창군립 노인요양병원,거창군 거창읍 운정3길 180,127.890833481,35.675840020
합천고려요양병원,"합천군 대양면 대야로 737-20, 1호",128.161821316,35.552523238
합천요양병원,합천군 합천읍 신소양2길 40,128.167486886,35.581341960
희연재활병원,"창원시 성산구 원이대로393번길 25, 희연빌딩 1층일부, 4~5층일부, 6층, 지하1~2층일부호 (반지동)",128.662575225,35.239959265
예손재활의학과병원,진주시 진주대로 839 (주약동),128.092483778,35.175519386
의료법인희원의료재단 래봄병원,김해시 분성로 202 (외동),128.869187636,35.229946224
의료법인한길사랑의료재단현대사랑병원,창원시 마산합포구 진북면 동삼길 314-25,128.447336639,35.132144234
의료법인예경의료재단예경병원,"창원시 마산합포구 중앙서1길 25 (대성동2가, 예경노인병원)",128.561938277,35.193755999
의료법인청아의료재단동서병원,창원시 마산회원구 내서읍 호원로 265 (동서병원),128.521209410,35.257009071
동양의료재단연세사랑병원,창원시 진해구 행암로 76 (장천동),128.700983241,35.128760508
의료법인진주의료재단진주성남병원,진주시 문산읍 문산로 831,128.200249435,35.157550084
의료법인 진주의료재단 새진주정신병원,"진주시 문산읍 제곡길98번길 36, 지하1, 1~4층",128.173775276,35.153149020
의료법인 진주의료재단 진주정신병원,진주시 문산읍 제곡길98번길 49-6,128.176591392,35.152700942
의료법인 통영의료재단 통영정신병원,통영시 도산면 남해안대로 1820,128.360600575,34.912501732
의료법인 두암의료재단사천동희병원,사천시 사천읍 구암두문로 74,128.094547442,35.088268218
의료법인 덕산의료재단 한마음병원,"사천시 향촌4길 127 (향촌동, 한마음병원)",128.098551346,34.935260455
의료법인 순영의료재단 순영병원,사천시 축동면 서삼로 1110-35,128.044443286,35.093509132
의료법인경산의료재단 해광병원,김해시 김해대로2492번길 54-28 (삼정동),128.904163632,35.225944747
한사랑병원,김해시 강동로 65 (강동),128.876460034,35.219933071
(의)동남의료재단 동남병원,김해시 가야로51번길 42 (삼계동),128.869255205,35.272846650
장유누가병원,김해시 대청로104번길 80-1 (대청동),128.805681143,35.187726679
밀양우리병원,밀양시 중앙로 114(가곡동),128.766678866,35.476300515
21C한일병원,거제시 사등면 지석로 70,128.520663654,34.901627684
아람병원,양산시 덕계2길 11-15 (덕계동),129.146716507,35.369569614
노아병원,양산시 상북면 수서로 349-17,129.038200261,35.441929739
덕계성심병원,"양산시 월라2길 45, 덕계성심병원 (덕계동)",129.150579137,35.365143898
형주병원,양산시 상북면 양산대로 1870-64,129.071190534,35.429837814
양산병원,양산시 모래들1길 91 (주진동),129.147157355,35.401317845
의령사랑병원,의령군 의령읍 의합대로 105-8,128.283948546,35.325930748
우리병원,함안군 칠서면 삼칠로 1213,128.493208512,35.387344565
의료법인대종의료재단부곡온천병원,창녕군 부곡면 원앙로 72,128.579308854,35.442104533
고성성심병원,고성군 회화면 남해안대로 3963-21,128.372383837,35.080760499
하동우리들병원,하동군 금남면 섬진강대로 957,127.810592435,34.995416340
합천고려병원,"합천군 대양면 대야로 737-20, 2호",128.161821316,35.552523238
유메디의원,"창원시 성산구 용지로169번길 11-14, 대웅 RED - U 301~307호 (용호동)",128.680485336,35.230065245
실로스의원,"창원시 성산구 중앙대로 114, 제일은행 1층 (상남동)",128.681045669,35.224194104
다원메디컬의원,"창원시 성산구 마디미로22번길 12, 노블레스상가 302, 303호 (상남동)",128.683488620,35.223217829
초이스마취통증의학과의원,"창원시 성산구 마디미로4번길 5, 601호 (상남동)",128.685043869,35.223900329
밝은힐링안과의원,"창원시 성산구 상남로 126, 10층 (상남동)",128.683633170,35.224089349
뷰티라운지의원,"창원시 성산구 상남로 93, 지하 104,105호 (상남동)",128.680903704,35.222138929
아산더블유외과의원,"창원시 성산구 용지로133번길 3, 한서빌딩 7층 701호 (중앙동)",128.679397816,35.227316440
아너스의원,"창원시 의창구 창원대로363번길 22-33, 대찬 빌딩 9~10층 901~902호, 1002호 (팔용동)",128.641323848,35.237115136
삼성바른피부과의원,"창원시 성산구 반송로 148-6, 미건빌딩 6층 601,602호 (반림동)",128.671255665,35.235960335
신경수소아청소년과의원,"창원시 성산구 마디미로16번길 9, 서우빌딩 4층 401,402호 (상남동)",128.683975227,35.223252417
서울아산이비인후과의원,"창원시 성산구 상남로 73, 서울메디컬센터 8,9,10층 1002호 (상남동)",128.679868854,35.220636590
맑음내과의원,"창원시 의창구 우곡로217번길 6, 새마을회관 2~3층 (명서동)",128.648488576,35.239388790
허리편한신경외과의원,"창원시 의창구 태복산로15번길 42, 진보빌딩 1층 101호 (도계동)",128.637950977,35.256335042
전한나산부인과의원,"창원시 의창구 북면 감계로 306, 3층 301,302호",128.594318231,35.301944746
어뉴봄의원,"창원시 성산구 대암로 247, 더 스퀘어 202.203호 (성주동)",128.711450711,35.203891393
지움의원,"창원시 성산구 마디미로16번길 11, 지원빌딩 2층 201호 (상남동)",128.683644599,35.223409021
도계가정의학과의원,"창원시 의창구 도계로60번길 13-22, 1층 (도계동)",128.637131363,35.257635462
명문마취통증의학과의원,"창원시 의창구 중동중앙로 83, 디세븐파크 2층,4층 201~205호, 405~407호 (중동)",128.627591436,35.259265813
서울100마디튼튼의원,"창원시 성산구 가양로124번길 7, 선린빌딩 (대방동)",128.707189172,35.208617455
대방소아청소년과의원,"창원시 성산구 가양로124번길 13, X-mall빌딩 307호 (대방동)",128.707548946,35.208241378
화인마취통증의학과의원,"창원시 성산구 상남로 122, 롯데메디컬 801.901호 (상남동)",128.683329369,35.223715674
라움산부인과의원,"창원시 의창구 중동중앙로 83, 디세븐파크 5층일부, 6 층 7층일부(701호일부)호 (중동)",128.627591436,35.259265813
에스드림의원,"창원시 성산구 마디미로22번길 12, 노블레스상가 3층 301호 (상남동)",128.683488620,35.223217829
활기찬마취통증의학과의원,"창원시 의창구 용동로83번안길 37, 4-6층 7층 일부호 (사림동)",128.700176490,35.239042974
전의원,"창원시 의창구 북면 천주로 1080, 2층",128.607782793,35.347105942
김준우피부과의원,"창원시 의창구 중동중앙로 83, D7Park 4층 412-416호 (중동)",128.627591436,35.259265813
서울삼성신경과의원,"창원시 의창구 중동중앙로 83, D7Park 5층 512-516호 (중동)",128.627591436,35.259265813
더나처럼성형외과의원,"창원시 성산구 마디미로16번길 9, 서우빌딩 2층 202-204호 (상남동)",128.683975227,35.223252417
샤인빔의원,"창원시 성산구 마디미로16번길 9, 서우빌딩 (상남동)",128.683975227,35.223252417
좋은샘내과의원,"창원시 의창구 평산로207번길 4, 킹덤시티 6층 605-608호 (서상동)",128.625893700,35.260200091
365창원다나은마취통증의학과의원,"창원시 성산구 마디미로4번길 1, 창원 Daily빌딩 5층 501-502호 (상남동)",128.685356118,35.223739831
상쾌한내과이비인후과의원,"창원시 의창구 중동중앙로 83, 디세븐파크 4층 408-411호 (중동)",128.627591436,35.259265813
엘리나의원,"창원시 성산구 상남로 126, 세종M필드 7층 1호 (상남동)",128.683633170,35.224089349
신세계이비인후과의원,"창원시 의창구 중동중앙로 79, 에스제이빌딩 2층 201호 (중동)",128.626833528,35.259071922
창원수신경외과의원,"창원시 의창구 팔용로 428, 드림피아 2층 203,204,206-209호 (팔용동)",128.612847550,35.254660735
창원이루다성형외과의원,"창원시 성산구 용지로153번길 10, 동원빌딩 7층 702호 (용호동)",128.680491306,35.229250851
에스엘신경과의원,"창원시 의창구 태복산로3번길 13, 에스엘빌딩 4층 (도계동)",128.638132020,35.253305448
킹남성의원,"창원시 의창구 의창대로 72, 현대메디칼 10층 (팔용동)",128.608244747,35.257496932
창원리즈온의원,"창원시 성산구 단정로 13, 에이스타워 4층 (상남동)",128.682322644,35.220706907
더고운성형외과의원,"창원시 성산구 용지로133번길 3, 한서빌딩 8층 (중앙동)",128.679397816,35.227316440
활기찬정형외과의원,"창원시 성산구 대암로 247, 더 스퀘어 A동 6층 (성주동)",128.711450711,35.203891393
더모젤의원,"창원시 성산구 용지로133번길 3, 한서빌딩 6층 (중앙동)",128.679397816,35.227316440
디엘의원,"창원시 성산구 상남로 88, PWR빌딩 7층 701호 (상남동)",128.681246525,35.221287810
정용근내과의원,"창원시 성산구 용지로133번길 3, 한서빌딩 2층 202호 (중앙동)",128.679397816,35.227316440
한서여성의원,"창원시 성산구 용지로133번길 3, 한서빌딩 4층 401호 (중앙동)",128.679397816,35.227316440
서울성모정형외과의원,"창원시 성산구 용지로133번길 3, 5층 501호 (중앙동)",128.679397816,35.227316440
