,정류장번호,정류장명,위도,경도,도시코드,도시명,geometry,이용량,행정동_노인_인구수,총인구수,노인_인구수,노인_이용량_비율,노인_밀집도,활용성
133,CWB379000958,마산여중,35.21964243,128.5614782,38010,경상남도 창원시,POINT (1096603.9669848057 1692102.1066403622),107119.0,932691,1003731,276574,0.9292240650134349,0.2755459381049305,99537.55262017413
134,CWB379000959,창원병원,35.21922026,128.6730425,38010,경상남도 창원시,POINT (1106758.3208458195 1692169.487034355),258301.0,1445590,1003731,276574,1.4402165520443226,0.2755459381049305,372009.37560960057
135,CWB379000960,동마산주유소,35.21916743,128.5814862,38010,경상남도 창원시,POINT (1098425.5190208156 1692069.0674972339),449946.0,684883,1003731,276574,0.6823371999071465,0.2755459381049305,307014.89374942094
136,CWB379000961,사파삼익아파트,35.21756121,128.6939959,38010,경상남도 창원시,POINT (1108667.5888782153 1692008.2058683685),405223.0,1626091,1003731,276574,1.620046606112594,0.2755459381049305,656480.1458687637
137,CWB379000962,회원1동,35.2192542,128.5747426,38010,경상남도 창원시,POINT (1097811.6588481548 1692072.0298117995),467532.0,932691,1003731,276574,0.9292240650134349,0.2755459381049305,434441.98556386126
138,CWB379000963,웅남초등학교,35.21769743,128.6873732,38010,경상남도 창원시,POINT (1108064.6359274548 1692016.0889604164),234263.973776908,1445590,1003731,276574,1.4402165520443226,0.2755459381049305,337390.85258118005
139,CWB379000964,창원병원,35.21793028,128.670417,38010,경상남도 창원시,POINT (1106521.049143659 1692023.5992561984),392855.0,1445590,1003731,276574,1.4402165520443226,0.2755459381049305,565796.2735533724
140,CWB379000966,봉암공단 입구,35.21873251,128.6010381,38010,경상남도 창원시,POINT (1100205.5356312522 1692040.3799908084),519753.0,1405204,1003731,276574,1.399980672112349,0.2755459381049305,727644.1542724096
141,CWB379000967,창원병원,35.21774543,128.6720982,38010,경상남도 창원시,POINT (1106674.3062621267 1692004.9020309234),517309.0,1445590,1003731,276574,1.4402165520443226,0.2755459381049305,745036.9843214964
142,CWB379000969,웅남초등학교,35.21747447,128.68743026,38010,경상남도 창원시,POINT (1108070.1248765206 1691991.422937245),234263.973776908,1445590,1003731,276574,1.4402165520443226,0.2755459381049305,337390.85258118005
143,CWB379000971,회원1동,35.21891053,128.5745036,38010,경상남도 창원시,POINT (1097790.319022298 1692033.6791609302),467532.0,932691,1003731,276574,0.9292240650134349,0.2755459381049305,434441.98556386126
144,CWB379000972,삼계성당법륜사,35.21984703,128.5017292,38010,경상남도 창원시,POINT (1091165.8544859604 1692068.3268148564),86327.0,3454354,1003731,276574,3.4415137123392623,0.2755459381049305,297095.5542451115
145,CWB379000973,삼계성당법륜사,35.21980725,128.5016146,38010,경상남도 창원시,POINT (1091155.4690389757 1692063.8098064673),86327.0,3454354,1003731,276574,3.4415137123392623,0.2755459381049305,297095.5542451115
146,CWB379000974,창원병원,35.21746775,128.6704202,38010,경상남도 창원시,POINT (1106521.9447888767 1691972.3044080895),246012.0,1445590,1003731,276574,1.4402165520443226,0.2755459381049305,354310.5544015279
147,CWB379000976,회원초등학교,35.21879043,128.56796358,38010,경상남도 창원시,POINT (1097195.2331897127 1692013.9405481212),220604.0,932691,1003731,276574,0.9292240650134349,0.2755459381049305,204990.5456382238
148,CWB379000977,삼학사,35.2186309,128.560853,38010,경상남도 창원시,POINT (1096548.2640659078 1691989.3134105918),327723.0,932691,1003731,276574,0.9292240650134349,0.2755459381049305,304528.09825839795
149,CWB379000978,회원초등학교,35.21848343,128.5671412,38010,경상남도 창원시,POINT (1097120.751322051 1691979.0878394535),269824.0,932691,1003731,276574,0.9292240650134349,0.2755459381049305,250726.95411818507
150,CWB379000980,회원2동파출소,35.21866943,128.5638082,38010,경상남도 창원시,POINT (1096817.1815721134 1691996.4629079774),268257.0,932691,1003731,276574,0.9292240650134349,0.2755459381049305,249270.860008309
151,CWB379000981,동중입구,35.21845943,128.5705432,38010,경상남도 창원시,POINT (1097430.4089130738 1691979.757503537),743246.0,932691,1003731,276574,0.9292240650134349,0.2755459381049305,690642.0694249754
152,CWB379000983,회원신협,35.21843263,128.5649448,38010,경상남도 창원시,POINT (1096920.9090978068 1691971.3085793322),269824.0,932691,1003731,276574,0.9292240650134349,0.2755459381049305,250726.95411818507
153,CWB379000985,외동초등학교,35.21690156,128.6821283,38010,경상남도 창원시,POINT (1107588.3170667964 1691922.1272445673),301282.0,1445590,1003731,276574,1.4402165520443226,0.2755459381049305,433911.32323301764
154,CWB379000986,수원지입구,35.21789929,128.6050208,38010,경상남도 창원시,POINT (1100569.0444578642 1691951.9948041355),470792.0,1405204,1003731,276574,1.399980672112349,0.2755459381049305,659099.700585117
155,CWB379000987,외동초등학교,35.21680543,128.6823582,38010,경상남도 창원시,POINT (1107609.3687113828 1691911.7146654036),301282.0,1445590,1003731,276574,1.4402165520443226,0.2755459381049305,433911.32323301764
156,CWB379000988,토월성원아파트,35.21641913,128.6943978,38010,경상남도 창원시,POINT (1108705.691202102 1691881.9794327258),234263.973776908,1445590,1003731,276574,1.4402165520443226,0.2755459381049305,337390.85258118005
157,CWB379000989,수원지입구.정다운병원,35.21765594,128.604899,38010,경상남도 창원시,POINT (1100558.2590361466 1691924.8822434423),470792.0,1405204,1003731,276574,1.399980672112349,0.2755459381049305,659099.700585117
158,CWB379000991,내동민원센터,35.21632743,128.6705552,38010,경상남도 창원시,POINT (1106535.7221647473 1691845.978580354),108639.0,1445590,1003731,276574,1.4402165520443226,0.2755459381049305,156463.68599754316
159,CWB379000992,내동민원센터,35.21630343,128.6708502,38010,경상남도 창원시,POINT (1106562.6036292517 1691843.6332017928),108627.0,1445590,1003731,276574,1.4402165520443226,0.2755459381049305,156446.40339891863
160,CWB379000993,자유무역지역2공구,35.21709844,128.6081158,38010,경상남도 창원시,POINT (1100851.7260903374 1691866.3125666655),519753.0,1405204,1003731,276574,1.399980672112349,0.2755459381049305,727644.1542724096
161,CWB379000994,대호타워아파트,35.21714366,128.6775706,38010,경상남도 창원시,POINT (1107173.1718624833 1691944.0513180867),3917.0,1445590,1003731,276574,1.4402165520443226,0.2755459381049305,5641.328234357612
162,CWB379000995,성원3차APT.노인종합복지관,35.21568401,128.7058056,38010,경상남도 창원시,POINT (1109744.9901082518 1691812.9916837332),432747.0,1626091,1003731,276574,1.620046606112594,0.2755459381049305,701070.3086554067
163,CWB379000997,여성회관,35.21730598,128.5795445,38010,경상남도 창원시,POINT (1098251.0422919628 1691860.6977353245),449946.0,684883,1003731,276574,0.6823371999071465,0.2755459381049305,307014.89374942094
164,CWB379000998,자유무역지역2공구,35.21674097,128.6083271,38010,경상남도 창원시,POINT (1100871.4000279913 1691826.8811146966),519753.0,1405204,1003731,276574,1.399980672112349,0.2755459381049305,727644.1542724096
165,CWB379000999,성원3차APT.노인종합복지관,35.21549171,128.7058828,38010,경상남도 창원시,POINT (1109752.2756116812 1691791.749278688),432747.0,1626091,1003731,276574,1.620046606112594,0.2755459381049305,701070.3086554067
166,CWB379001000,여성회관,35.21710643,128.5790712,38010,경상남도 창원시,POINT (1098208.2051872814 1691838.0982641676),445885.0,684883,1003731,276574,0.6823371999071465,0.2755459381049305,304243.92238059803
167,CWB379001001,대호타워아파트,35.21718626,128.677278,38010,경상남도 창원시,POINT (1107146.484464494 1691948.4603578276),1098.0,1445590,1003731,276574,1.4402165520443226,0.2755459381049305,1581.3577741446663
168,CWB379001002,사파동행정복지센터,35.21525343,128.7089232,38010,경상남도 창원시,POINT (1110029.33017469 1691768.6853394327),432747.0,1626091,1003731,276574,1.620046606112594,0.2755459381049305,701070.3086554067
169,CWB379001003,삼학사.경남은행연수원,35.21718159,128.5608368,38010,경상남도 창원시,POINT (1096548.5061133509 1691828.5596008506),108686.0,932691,1003731,276574,0.9292240650134349,0.2755459381049305,100993.64673005018
170,CWB379001005,세원셀론텍.영흥철강,35.21602443,128.6452682,38010,경상남도 창원시,POINT (1104234.5595410354 1691785.5475208757),359376.0,990960,1003731,276574,0.9872764714848898,0.2755459381049305,354803.4692163538
171,CWB379001006,사파동행정복지센터,35.21468846,128.7089155,38010,경상남도 창원시,POINT (1110029.3918253495 1691706.0168470514),432747.0,1626091,1003731,276574,1.620046606112594,0.2755459381049305,701070.3086554067
172,CWB379001007,세원셀론텍.영흥철강,35.21574743,128.6453142,38010,경상남도 창원시,POINT (1104239.1005152594 1691754.874371591),364232.0,990960,1003731,276574,0.9872764714848898,0.2755459381049305,359597.6837618844
173,CWB379001008,롯데캐슬프리미어아파트,35.21608903,128.56447703,38010,경상남도 창원시,POINT (1096881.1206587353 1691710.931467737),268257.0,932691,1003731,276574,0.9292240650134349,0.2755459381049305,249270.860008309
174,CWB379001010,성원3차APT.노인종합복지관,35.21480821,128.7048219,38010,경상남도 창원시,POINT (1109656.6333430386 1691714.7717800923),621145.0,1626091,1003731,276574,1.620046606112594,0.2755459381049305,1006283.8491538072
175,CWB379001011,서광아파트,35.21611587,128.611817,38010,경상남도 창원시,POINT (1101189.8131950938 1691761.102313946),519753.0,1405204,1003731,276574,1.399980672112349,0.2755459381049305,727644.1542724096
176,CWB379001012,상남꿈에그린아파트,35.21508143,128.6817502,38010,경상남도 창원시,POINT (1107556.304960719 1691719.8505929047),301282.0,1445590,1003731,276574,1.4402165520443226,0.2755459381049305,433911.32323301764
177,CWB379001013,서광아파트,35.21593971,128.6113585,38010,경상남도 창원시,POINT (1101148.3005226224 1691741.0979628835),519753.0,1405204,1003731,276574,1.399980672112349,0.2755459381049305,727644.1542724096
178,CWB379001014,상남꿈에그린아파트,35.21503343,128.6819772,38010,경상남도 창원시,POINT (1107577.0295612812 1691714.772799042),301282.0,1445590,1003731,276574,1.4402165520443226,0.2755459381049305,433911.32323301764
179,CWB379001015,남양동성APT.노인종합복지관,35.21465658,128.704464,38010,경상남도 창원시,POINT (1109624.2614100198 1691697.5597318076),620023.0,1626091,1003731,276574,1.620046606112594,0.2755459381049305,1004466.1568617489
180,CWB379001016,버스회관,35.21647022,128.5757787,38010,경상남도 창원시,POINT (1097909.3010236411 1691764.2882230093),364923.0,932691,1003731,276574,0.9292240650134349,0.2755459381049305,339095.2334768977
181,CWB379001017,회산교,35.21647943,128.5703392,38010,경상남도 창원시,POINT (1097414.2080592932 1691759.9621277265),743246.0,932691,1003731,276574,0.9292240650134349,0.2755459381049305,690642.0694249754
182,CWB379001018,경남은행연수원,35.21649553,128.5606437,38010,경상남도 창원시,POINT (1096531.7434402853 1691752.2833666774),375376.0,932691,1003731,276574,0.9292240650134349,0.2755459381049305,348808.41262848314
183,CWB379001020,재료연구원,35.21464504,128.676145,38010,경상남도 창원시,POINT (1107046.699672177 1691665.397107917),476514.0,1445590,1003731,276574,1.4402165520443226,0.2755459381049305,686283.3500808483
184,CWB379001021,회산교,35.21595843,128.5705372,38010,경상남도 창원시,POINT (1097432.8518916122 1691702.3739133189),743246.0,1445590,1003731,276574,1.4402165520443226,0.2755459381049305,1070435.1914407345
185,CWB379001022,버스회관,35.21595904,128.5756138,38010,경상남도 창원시,POINT (1097894.9062858883 1691707.4323924233),366490.0,932691,1003731,276574,0.9292240650134349,0.2755459381049305,340551.3275867738
186,CWB379001023,창곡입구,35.21491143,128.6429312,38010,경상남도 창원시,POINT (1104023.2722032038 1691659.6577164212),336708.0,990960,1003731,276574,0.9872764714848898,0.2755459381049305,332423.8861607343
187,CWB379001024,창곡입구,35.21491008,128.6420587,38010,경상남도 창원시,POINT (1103943.8602484022 1691658.5947330624),331852.0,990960,1003731,276574,0.9872764714848898,0.2755459381049305,327629.67161520367
188,CWB379001026,상남도서관,35.21356526,128.696391,38010,경상남도 창원시,POINT (1108890.9188810962 1691567.6445318984),234263.973776908,1282296,1003731,276574,1.2775295372963473,0.2755459381049305,299279.14602441696
189,CWB379001027,한림아파트,35.21345434,128.6967656,38010,경상남도 창원시,POINT (1108925.1634007718 1691555.7532460662),234263.973776908,1282296,1003731,276574,1.2775295372963473,0.2755459381049305,299279.14602441696
190,CWB379001028,효성중공업,35.21408635,128.6508685,38010,경상남도 창원시,POINT (1104746.7740781154 1691576.4901290229),134513.0,990960,1003731,276574,0.9872764714848898,0.2755459381049305,132801.520008847
191,CWB379001274,쌍용예가,35.19522986,128.8144638,38010,경상남도 창원시,POINT (1119664.961049373 1689669.877004127),63812.0,2154964,1003731,276574,2.146953715686773,0.2755459381049305,137001.41050540435
192,CWB379001276,창원경상대학병원,35.19681068,128.7073607,38010,경상남도 창원시,POINT (1109911.9663635327 1689721.5017464815),737573.0,792990,1003731,276574,0.7900423519847449,0.2755459381049305,582713.9076804443
193,CWB379001278,이마트,35.19847417,128.570631,38010,경상남도 창원시,POINT (1097462.2821385409 1689763.3470705997),189364.0,2428780,1003731,276574,2.419751905640057,0.2755459381049305,458213.89985962375
194,CWB379001279,한국지엠.창원경상대학병원,35.19658686,128.7069497,38010,경상남도 창원시,POINT (1109874.8505880048 1689696.2238333265),737573.0,792990,1003731,276574,0.7900423519847449,0.2755459381049305,582713.9076804443
195,CWB379001280,마산합포구청.의료원,35.19839481,128.5673296,38010,경상남도 창원시,POINT (1097161.8299753587 1689751.3130186652),1271983.0,1445590,1003731,276574,1.4402165520443226,0.2755459381049305,1831930.9705189937
196,CWB379001281,마산합포구청.의료원,35.19804715,128.5673091,38010,경상남도 창원시,POINT (1097160.3777887358 1689712.7352781324),751999.0,1445590,1003731,276574,1.4402165520443226,0.2755459381049305,1083041.4069207786
197,CWB379001282,완월동,35.19810143,128.5622722,38010,경상남도 창원시,POINT (1096701.7713719958 1689713.842816066),785794.0,804686,1003731,276574,0.8016948764160916,0.2755459381049305,629967.0237185063
198,CWB379001283,완월동,35.19808243,128.5621302,38010,경상남도 창원시,POINT (1096688.8667106747 1689711.597441945),785794.0,804686,1003731,276574,0.8016948764160916,0.2755459381049305,629967.0237185063
199,CWB379001284,마산합포구청.의료원,35.19785457,128.5670795,38010,경상남도 창원시,POINT (1097139.7050955314 1689691.1525029186),2020839.0,1445590,1003731,276574,1.4402165520443226,0.2755459381049305,2910445.776816697
200,CWB379001285,이마트,35.19787959,128.5702438,38010,경상남도 창원시,POINT (1097427.7430220195 1689697.024716984),192507.0,2428780,1003731,276574,2.419751905640057,0.2755459381049305,465819.18009905046
201,CWB379001286,현대위아 창원4공장,35.19587343,128.6990532,38010,경상남도 창원시,POINT (1109156.9104207319 1689608.3974134836),824242.0,1626091,1003731,276574,1.620046606112594,0.2755459381049305,1335310.4547154566
